,V1,V2
incitation,0.05212803,-0.3089762
macronie,0.7330934,-0.5344786
rugby,0.8556327,-0.10300461
actesxxiii,0.41566995,0.34161377
cocktail,1.093312,0.24162191
science,0.863767,-0.58490044
ratp,0.7897244,-0.57301635
fourgon,-0.013926729,-0.54463744
fragile,0.52176386,0.29559186
thorax,0.17342733,-0.24839297
morandini,0.22254743,-0.2930971
léa,0.35500425,0.13533276
incertain,0.70308113,-0.2963134
abdel,0.1607892,-0.18040934
exposition,0.26050967,0.09113051
notion,1.0416186,0.25686035
vulnérable,-0.06182961,-0.4165097
réquisition,-0.11828602,-0.3881035
réalisation,0.640629,-0.40665406
jet,0.620965,0.29989874
préoccupation,0.60921055,-0.051519122
passeur,0.78142476,0.23058929
manuel,0.27895942,-0.3941956
fachosphère,0.3264846,0.2922995
machine,0.70902467,-0.28771636
chaine,0.95061886,0.0077773137
melun,0.62954307,-0.38801846
écologie,0.6642371,-0.1188757
notredame,0.0016636807,0.122092135
incorrect,-0.0702946,-0.44703832
hymne,0.5570322,0.38114694
bauer,0.4416917,0.2020455
handicapé,0.6614551,0.1115967
tentation,0.3112679,0.107354775
obstacle,-0.0008459351,-0.3359619
just,0.6941607,-0.55040926
asiatique,0.7709029,-0.29668918
dynamique,0.5930034,-0.53159374
gwendoline,0.15565728,-0.26695982
œil,0.8722729,0.14461216
concert,-0.10244637,-0.3969058
affrontement,0.47404075,-0.52756256
wwoofing,0.78167737,0.18174894
norme,0.196962,0.27422136
e,0.80230993,-0.16861746
pompier,0.3779499,-0.36001256
perception,0.83845556,0.28880033
diop,0.6491048,-0.5441231
lilian,0.6795299,-0.24395068
vandalisme,0.488723,0.15270755
psychique,0.5344537,0.1269943
privation,0.023736728,0.14466771
confusion,0.3121938,-0.13922738
confrère,0.67202973,0.117246054
ndlr,0.78885436,-0.28874585
vital,0.51535213,0.29331475
pronostic,0.28825244,0.19352688
habitat,-0.12902503,0.34869513
conclusion,0.6103771,0.15668872
débarquement,0.71515596,0.09707248
mortalité,0.39570615,-0.45462197
créteil,0.37567,-0.029817263
mouvance,0.46750405,-0.5879865
