,V1,V2
lukoil,0.31820467,-0.13610467
s,0.009361214,-0.16242781
portable,0.2835824,0.13165808
film,0.31616086,0.3140199
appréciation,0.30509323,0.013379838
ofnac,0.42496333,0.34417266
fall,0.75888294,0.043846674
blog,0.8074247,0.72674567
instable,0.24101166,-0.042611703
affaiblissement,0.31782666,0.0802284
kwa,0.6779012,0.7359625
biélorussie,0.9366912,-0.040928885
bangui,0.61175495,0.5040592
piraterie,0.7835081,-0.10137859
sévère,0.30201033,-0.14805269
élan,-0.0050872443,0.37624824
provocation,0.9685103,0.6422893
limitation,-0.022555914,0.32763472
eboutou,0.15167277,0.70114857
personnalité,0.24122153,0.9561497
inefficacité,-0.044016983,-0.14008369
régulier,0.589555,0.32594386
camara,-0.11131641,0.20703581
patrick,0.4126494,-0.06317021
business,0.5891686,0.38944644
autodétermination,0.8340139,0.6214041
légal,0.0701793,0.4659959
burundais,0.5824731,0.49109325
tournant,0.5707308,7.9020625e-05
politicien,0.68535,0.37236866
couleur,0.43413702,-0.0065591545
marrakech,0.69376063,0.690428
crucial,-0.047276627,0.66140205
essor,0.74337405,0.37371284
ansarul,0.13741797,0.29393044
innovation,0.75476056,0.5755592
cavalerie,0.054614738,0.6245438
trêve,0.65822685,0.048365492
nathaniel,0.94038856,0.5629227
discrétion,0.68047214,0.76780623
commissariat,0.015458539,0.010490362
instauration,0.30839542,0.06188475
madagascar,0.4445555,0.32490507
frédéric,0.069691636,0.4778468
commande,0.48687026,0.2296941
intermédiaire,0.50469947,0.285661
centrale,0.61148196,0.1388438
précieux,0.79851955,0.116157375
horreur,0.713323,0.30462912
cia,0.7428098,0.47034907
éleveur,0.2700864,0.6533634
management,-0.088518575,0.72011787
blogueur,0.5763854,0.20726368
volume,0.29982966,-0.10782884
continu,0.19877638,0.3461137
cohérence,0.71094835,0.73058695
bibliothèque,0.15930676,0.8585845
teneur,-0.20096375,0.3369881
mondoblog,0.74125946,0.10689332
clin,0.09545315,-0.047161415
obstacle,0.46564925,0.2560513
blogging,0.17418134,0.5504294
électrique,0.5854269,0.5432156
madama,0.568154,0.42188323
flintlock,-0.28268847,0.4702898
gazprom,0.48370612,-0.17850666
démobilisation,0.40407288,0.3651078
anderson,0.41395688,0.25321162
appartenance,0.112442106,0.27761844
refonte,0.45280463,0.13739038
iris,0.31594884,0.3396641
oumansour,0.19784503,-0.11898099
fréquent,0.6064235,-0.36125615
charia,0.18196552,0.17013335
aspiration,-0.028798949,0.2852222
gérald,0.77525795,0.1368763
mbaye,0.8263371,0.27996594
requête,0.112897374,0.18175377
gare,0.33551577,0.622075
informatique,0.5337553,0.44221073
halima,0.0034919707,-0.14858867
siaka,0.5930177,0.39060113
amende,0.5390549,0.19117112
exploit,0.740712,-0.19559547
restitution,0.8723801,-0.18565106
watan,0.10177989,0.5404973
insuffisant,-0.24808039,0.39900124
las,0.09098407,0.004006003
locht,0.34393674,0.24917983
jonction,0.064532734,0.63307077
vilmer,0.14499031,0.35883257
nubukpo,0.68810683,0.27336222
master,0.00579837,0.36560684
ly,0.38842696,0.47563934
envisageable,0.26733544,0.5000089
moderan,0.5530787,-0.090295255
info,0.8155449,-0.009666702
veto,0.56894654,-0.23229726
oléoduc,-0.007063865,0.18286194
gabonais,0.040095184,0.1520975
défenseur,0.44304723,0.36299315
tract,-0.025245465,0.03550251
bad,0.102759674,0.32449692
décapitation,0.70839244,0.31894818
indéfectible,0.99759084,0.19937481
pousse,0.90167993,0.6065355
rival,0.66552764,0.22811505
confins,0.08724637,0.30773377
adnan,-0.26488882,0.66364616
reagan,0.15097511,0.5691242
matignon,0.43696436,0.3943534
décolonisation,0.31995454,-0.22823338
mondafrique,0.28063816,0.29889446
yves,0.009458852,0.1501108
fmm,0.05650528,-0.072162166
inverse,0.44845062,0.26583117
ghassan,0.55785143,-0.09816046
salamé,0.071018346,0.50203234
v,0.75674194,0.5656707
espionnage,0.49923176,-0.15958796
vertu,0.71612245,-0.12874384
fièvre,0.10117523,0.76956344
mohsen,0.6286216,0.046425253
oueddei,0.15178427,0.56481546
échantillon,0.10041847,0.42591733
owona,0.49012816,0.55655396
mathias,0.5767118,-0.08557357
eutm,-0.015129688,0.6164312
togoland,0.40635812,-0.038525052
détenu,0.78151494,0.6575442
contrainte,0.6808189,0.18078089
vdp,-0.2155565,0.07031918
traque,0.6455116,-0.08162659
lion,0.88444823,-0.21436426
antony,0.09176199,0.07626378
nuisance,0.44859636,-0.20773648
incapable,0.7209405,-0.27383986
néerlandais,0.33385345,0.35251403
patriotique,0.34843737,0.66984266
ménaka,0.46262923,0.18943489
identification,0.6389449,0.5930939
kaya,0.40070602,0.714123
dussey,0.19650668,-0.26445803
rassurant,0.180374,0.21995358
guirou,0.28236172,0.3686943
minister,0.7881936,-0.008670558
konaté,0.5431087,0.3828338
souleymane,0.19787759,0.24180566
clarification,0.4953065,-0.10186468
sortant,0.5421356,0.6316339
dosseh,0.095541544,-0.24685186
déflagration,0.10433859,0.012360736
cemoc,0.39318773,0.4739661
découverte,0.7019456,0.13806719
notion,0.4027791,0.44634855
gcp,-0.14575474,-0.20036364
européanisation,0.5276408,-0.18303898
cumul,0.3428461,0.10540716
gaïd,0.700581,0.07649953
haleine,0.7023104,0.20532906
pigné,-0.02695319,0.05708435
daesh,0.4730584,0.011734469
alexandre,0.5821661,0.6156189
niasse,0.50703466,-0.1537306
remarquable,0.0060413675,0.23179775
constitutif,0.18573086,-0.06615253
science,0.70921,0.5308022
regroupement,0.077693,0.31130174
australie,0.5940678,0.4120236
plausible,0.6660104,0.20806634
maduro,0.075030364,0.27046683
canadienne,-0.16682255,0.78210306
cemac,-0.114681534,0.16948427
mae,0.19705366,0.39971945
impressionnant,0.5887956,-0.17763406
électorat,0.1947945,0.32733682
fossé,0.47919852,0.4700374
anglais,0.15691411,0.11972574
lô,0.042968545,0.5305751
inquiétant,0.060870595,0.4698929
échéance,0.014566278,-0.21695721
ultime,0.77777153,0.27486727
trajet,-0.12742622,-0.2600402
gardien,0.65413356,0.030659832
aïfa,0.9536638,0.6858816
bush,0.51019007,-0.015331577
prudent,0.6676779,-0.24537306
staff,0.80677325,0.25554675
étudiant,0.24249361,0.4451799
adverse,0.33735323,0.08645018
mitterrand,0.16166523,-0.08670789
civique,0.44566935,0.043270964
dieng,0.82686985,-0.06834171
ismaïla,0.42937124,-0.026115015
fidh,0.018433392,0.33101952
mahdi,0.14114559,0.09532862
prolifération,0.4274591,0.12988436
séquence,0.44859967,0.5845157
tempête,-0.069345415,0.57592285
gel,-0.19776589,0.46089238
pur,0.77431965,0.6858819
sung,0.16001701,0.547708
fiable,-0.1290566,0.23910482
chronogramme,0.16814092,-0.117454596
compréhension,0.5159663,0.39108434
benjamin,0.270197,-0.06164626
désintégration,0.53989047,0.06363566
stora,0.03585236,0.12163939
courrier,0.20852269,0.6519213
musée,0.08037629,0.58920044
ordinateur,0.7140148,0.006502915
sœur,0.31299934,0.18269931
parent,0.66308635,0.34580326
notable,0.13097724,-0.25482956
bienvenue,0.49991992,-0.34850708
vaccination,0.106194146,0.39616817
boubakar,0.6716698,0.17932892
sceptique,0.29607946,0.33452845
crimée,0.38955718,0.64861536
riz,0.41807574,0.076479435
positionnement,-0.18540806,0.53093755
mackinder,0.5112816,-0.035356868
mépris,0.8010941,0.76886004
constant,0.76611763,-0.08473957
titulaire,0.12608793,0.1418172
district,0.07017446,0.5119278
fpi,0.6771859,-0.112482764
abdoullah,0.6586307,-0.1671581
autorisation,0.709186,0.064938985
nkurunziza,0.4061605,0.070156135
accusation,0.56818116,0.65898615
multilatéralisme,0.33481053,0.076714404
honte,0.01941812,0.49977723
diversion,0.54341143,0.5093853
ndayishimiye,0.05420856,-0.29771873
confrontation,0.6019242,-0.023658006
amalgame,0.5249899,0.60661143
souffrance,0.3700236,0.47670406
bernard,0.25850502,-0.023733232
prière,0.074911855,0.23755495
encadrement,-0.027929742,0.11936948
étonnant,0.21765402,0.58243984
michael,0.5097325,0.6133762
vigilance,0.5430395,0.074930504
réputé,0.10976013,0.758681
erwann,0.72499114,-0.23755805
étoffe,0.70172095,0.73122865
particularité,0.81224614,-0.09704893
relèvement,0.1781927,0.25125095
ardent,0.6037429,0.2441763
frange,0.14075227,0.55367595
top,0.69925267,0.25330925
cheptel,0.2073941,0.13353826
chahra,0.18998556,0.4816149
rage,0.33267885,0.09507157
freeland,0.016655488,0.23823003
chirac,0.7830548,0.6312728
hamadou,0.6061526,0.16818145
impulsion,0.74172497,0.24609096
fortune,0.3184169,0.42268646
systématique,-0.042824697,0.53276306
goita,0.70482904,0.3720383
césar,0.7569863,0.63209033
mêlée,0.4542873,-0.02429432
criminel,0.3399441,0.2294372
burkhard,0.09405239,0.4071751
fare,0.48328355,-0.23434643
parcours,0.64104337,0.7868698
tlemcen,-0.022326209,0.48003605
bild,-0.0015694245,-0.06657882
étau,0.64137477,-0.14351344
délit,0.39151618,-0.10121677
fertile,-0.032270372,-0.1618666
bendjelloun,0.42749557,0.39615595
inacceptable,-0.09702566,-0.21007736
youssouf,0.12308185,0.113178365
indelimane,0.0448417,0.12104159
rescousse,0.5418469,0.3916771
discorde,0.6890157,0.4542848
douentza,-0.0056641055,0.15595509
bockel,0.8436221,0.40442666
dollar,0.2736367,0.17394206
prospérité,-0.124838494,0.4806721
cgt,0.62439525,0.301507
don,0.6764837,-0.123990126
policière,0.77846324,0.058048174
satisfaction,-0.13863851,0.3192922
french,0.5828083,0.5657374
grain,-0.021871762,0.50453305
phrase,0.51113325,0.45772874
sac,0.3182635,0.5282113
manama,0.75588727,-0.12629607
boutique,-0.17799059,0.57134444
chasseur,0.28626758,-0.16304217
automatique,0.17723714,0.3283991
aperçu,0.8382518,0.1740471
sexe,0.42807543,-0.025932059
injustice,0.029655576,0.38336822
chergui,0.24726559,-0.17589195
délicat,0.33625945,-0.29981712
automne,0.24905486,0.58993006
mono,0.3018986,0.55990916
ocha,0.6929715,0.18033141
hervé,0.60707,0.546802
emprise,0.5456158,0.61798936
amer,0.52775484,0.47158796
atout,0.82775307,0.22006461
raciste,0.17483793,0.7561059
signataire,0.40607747,-0.022527533
sénateur,0.39730975,0.06569199
primordial,0.7583661,0.34535483
église,0.48798686,0.54032886
rivalité,0.80620694,0.051218297
experte,0.06166571,0.042592864
joseph,0.25332692,-0.16024978
révolutionnaire,0.4284958,-0.099625
dmk,0.9285758,0.09769048
fouille,0.20614126,-0.046394836
arène,0.19545665,-0.2385761
explication,0.39506963,0.5023032
brutal,0.24988607,0.62646466
inconditionnel,0.1718508,-0.15214801
oeuvre,0.092357546,-0.050453655
aboubacar,0.08467178,-0.12292626
harouna,0.22028118,0.24284518
pillage,0.6537457,-0.14198153
brexit,0.24044591,0.43987086
pédagogique,0.25497898,0.40365773
apprentissage,0.3911896,0.53697777
complice,0.71092707,-0.17760478
sursis,0.61508685,0.6011906
prompt,0.15082374,0.56118035
meeting,0.24916005,0.11795014
hiver,0.012302737,0.73876506
tragédie,-0.04623244,0.13936707
brousse,0.45556036,0.08668539
démocrate,0.7540804,-0.16103506
dubaï,-0.10364925,0.66134316
jonathan,0.09942648,0.8229939
iranien,0.108691655,0.47970122
embrasement,0.18686132,-0.02539861
usine,0.19628417,0.07676719
entrepreneure,0.61569923,0.45087764
spectaculaire,0.5283967,0.6513608
pilotage,0.4206561,0.32203358
benin,0.45146275,-0.23006722
étatique,0.7124592,-0.17695004
éradication,0.18271933,0.24824664
croix,0.5260815,-0.20263101
aval,0.3527772,0.53877467
rafale,-0.032561872,0.7791703
synergie,0.09946278,0.7062492
blessure,0.00825222,0.5578554
posthume,0.8808496,-0.20448475
marshall,0.30938673,-0.21717502
bravoure,0.67478013,0.6868782
jury,0.18175311,0.3599477
pharmaceutique,0.38719034,-0.102204755
mushikiwabo,0.3163716,-0.2717795
arrondissement,0.57534885,-0.0412274
industrialisation,0.79639196,0.747155
vincent,0.32846588,0.13708048
commémoration,-0.113911405,0.542023
guen,0.3518968,0.6714893
discipline,0.46655262,0.09894879
gloire,0.51322293,0.61570317
colonne,0.6570949,0.557321
radicalisme,-0.035343975,-0.045131836
humiliation,0.57739156,-0.21688397
reproche,0.4130362,0.6062901
jdd,0.16149156,0.6195816
revirement,0.059217516,0.6931278
excellence,0.6369703,0.41531318
portail,-0.047321297,0.727184
égal,0.73290277,0.13940752
réveil,0.59181356,0.60182744
burkinafaso,0.24625325,0.53809214
fan,0.17886993,0.20583013
anticipation,0.22702393,0.0030711622
acheminement,0.40513343,-0.10645022
bateau,0.57078946,0.6925176
bâtiment,0.55436057,0.55588186
djebbari,0.11061087,0.49714038
beyrouth,0.061560873,0.07673252
monopole,0.7678293,0.51432884
ahmad,0.15767986,-0.039959475
balance,0.6779345,0.34867254
négatif,0.6604522,-0.08014362
conflict,0.406848,0.3240475
instigation,0.29485464,0.32181406
igué,-0.054646693,0.3937328
kira,0.04874161,0.5852579
airways,0.369541,0.68942344
internaute,0.29552352,0.4941627
hadj,0.01629974,-0.1278902
recommandation,0.33512336,0.08820594
clôture,0.7767624,0.4393664
émancipation,0.06421934,0.6312568
rn,0.496591,-0.13561317
levier,0.6429002,0.20087476
sexuel,0.052254725,0.76723593
paradoxe,0.6864272,0.61566484
baril,0.4501499,0.6128065
bruno,0.59566116,-0.14249
organique,0.66328377,-0.055035755
amitié,-0.19242015,0.55883694
kagamé,0.1342333,0.73714507
pragmatisme,-0.15882441,0.6530399
bombardement,0.1161575,0.49423888
gmt,0.76977545,0.4592854
vital,0.18459027,0.016337069
deuxième,-0.12331358,0.49771014
diaw,0.7538205,0.008243734
moteur,0.7023261,0.62500006
organisme,-0.22327843,0.23840578
cavusoglu,-0.10595683,-0.05973303
lunaire,0.517582,-0.00817659
evgueni,0.14472432,-0.119988665
sangha,-0.034908462,-0.14726725
rattachement,0.8294731,0.6605174
buhari,0.28722176,0.13891484
longueur,0.71489763,0.33216995
dame,0.07341005,-0.004890826
khalid,0.28088656,0.60760313
putschiste,0.33373946,0.6027944
roger,0.78291404,0.3290462
raisonnement,0.7294668,0.70664483
mainmise,0.5867239,0.5998179
tribalisme,-0.077253096,0.4966321
favoritisme,-0.037834767,-0.03814406
salif,-0.051916607,0.40482706
pilier,0.42943594,-0.00054841646
mansa,0.76683,0.7316749
sheriff,0.41329387,0.5468913
bref,0.110393025,-0.041022852
disponible,0.5383398,0.12588133
tolérance,-0.015542212,0.38712695
essai,0.25044596,0.06533782
ceni,0.39642093,0.57220817
préliminaire,0.6412795,0.2065428
embalo,0.6785149,0.3259767
gamme,0.78638124,0.29718274
commercialisation,0.41515058,0.4751705
chantier,-0.24718422,0.4788996
story,0.47671965,0.59753233
utopie,0.25491193,0.11939606
pertinent,0.1835652,0.16168532
pertinence,0.059473217,-0.15481836
ussocom,0.2810953,0.56675583
exceptionnel,0.7612453,-0.028138757
classique,0.08899878,0.14126782
laïcité,0.57767534,-0.21492033
effusion,0.5885149,0.3406939
faculté,0.16054706,0.6917912
troupe,0.6218487,0.2480987
niagalé,0.79085505,-0.05592189
tourmente,-0.12249191,0.10836908
accomplissement,0.65725327,0.32003993
séparation,0.61260843,-0.14954631
déliquescence,0.4389148,0.23727378
calcul,0.31519184,0.1146325
petronin,0.5931948,-0.20557882
éditorialiste,0.5352528,0.48871613
